Country Name,Country Code,Series Name,Series Code,2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016]
Virgin Islands (U.S.),VIR,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
West Bank and Gaza,PSE,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.0450134277344,99.1,99.1405715942383,99.1940841674805,99.7,99.3428802490234,99.4487915039062,99.5757217407227,99.9,99.7,100,100,99.9,100,100
World,WLD,Access to electricity (% of population),EG.ELC.ACCS.ZS,78.8210190415257,79.4556120264054,79.6836356242994,80.376472620727,81.2033336846605,81.7458636133617,82.2765804621771,83.2096467287365,83.5373237665476,82.5027747156653,85.0690998889319,85.1886892166901,85.7179827560055,87.0559229562313,87.3784431778704
"Yemen, Rep.",YEM,Access to electricity (% of population),EG.ELC.ACCS.ZS,52.5552101135254,53.8410263061523,49.59,56.4180564880371,55.8003346346905,59.0427093505859,60.3865394592285,61.7513999938965,63.1342811584473,64.5321807861328,65.9421005249023,75.6,66.1,70.2139053344727,71.6423492431641
Zambia,ZMB,Access to electricity (% of population),EG.ELC.ACCS.ZS,17.4,18.5,20.3,21.2778854370117,21.7373332977295,18.5,22.7146854400635,23.2356491088867,22,24.3286437988281,24.8946666717529,25.4697017669678,27.9,31.1,27.2193374633789
Zimbabwe,ZWE,Access to electricity (% of population),EG.ELC.ACCS.ZS,34.2,34.2667846679688,34.4813804626465,34.7018203735352,37.2,35.1844787597656,35.4573097229004,43.3690818728747,36.0630569458008,36.9,36.7288780212402,37.0768127441406,32.3,33.7,38.1451377868652
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Data from database: Jobs,,,,,,,,,,,,,,,,,,
Last Updated: 06/29/2022,,,,,,,,,,,,,,,,,,
